sentences,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95
logframe,-1.6773507595062256,-0.5618947148323059,-0.9440149068832397,0.37009358406066895,0.468955397605896,-0.04861868917942047,1.2217814922332764,2.038287401199341,0.19847869873046875,-0.18543395400047302,0.719823956489563,-0.7892394661903381,-0.7304314970970154,-0.5349565744400024,-0.017902716994285583,0.24284009635448456,-0.7504525780677795,-1.2262881994247437,0.5979459881782532,0.5883992910385132,-0.920394778251648,1.0381674766540527,-0.538375973701477,-0.7242845296859741,0.18619757890701294,0.9282037615776062,0.11756525933742523,1.0416951179504395,-0.19047729671001434,0.37919315695762634,-0.3389950096607208,0.2341282069683075,0.37662750482559204,0.000957198441028595,-0.8386269211769104,-0.8368149995803833,-0.3153015971183777,0.3465891480445862,0.8960320949554443,-1.6814976930618286,0.09801304340362549,0.3131120204925537,-0.667011022567749,-0.08867567777633667,-0.48841774463653564,0.33025819063186646,-0.8131317496299744,0.7888562083244324,-0.6388826966285706,0.49964261054992676,-0.02890545129776001,0.7569599151611328,-0.033293068408966064,0.34338659048080444,0.30275100469589233,-0.7341076135635376,2.0357003211975098,-0.802803635597229,0.21361058950424194,0.4116671681404114,-0.44882822036743164,-0.6597787737846375,0.7366911172866821,-1.1930547952651978,0.6123536229133606,0.5277281403541565,-0.859207272529602,-0.6591418981552124,-0.14706838130950928,0.3774864077568054,0.7327349185943604,1.63103187084198,0.5984010696411133,-0.033889174461364746,0.032936662435531616,-0.10856413841247559,-0.7665602564811707,-0.7153635025024414,-0.1493757665157318,-1.488943338394165,0.364044725894928,-0.18106074631214142,-1.8306996822357178,0.27676141262054443,0.2426578849554062,0.8776463866233826,-0.18737614154815674,0.05683507025241852,-1.4750548601150513,1.4120274782180786,-0.664510190486908,-0.5607751607894897,1.657306432723999,0.710186243057251,0.39919179677963257,0.8593837022781372
OPSYS,-1.5122333765029907,-1.0806658267974854,-0.05899931117892265,-0.07412222027778625,-0.3857334852218628,0.373593270778656,-0.48526477813720703,0.5312951803207397,-1.2027382850646973,-0.5900277495384216,2.1818463802337646,0.06953549385070801,-1.0840133428573608,0.5313751697540283,-1.344826102256775,1.0628290176391602,-1.5718326568603516,-0.9532643556594849,1.2842271327972412,0.06114517152309418,-0.8545393347740173,1.00026535987854,-0.32655060291290283,-0.5633529424667358,1.356924295425415,0.16316509246826172,0.32761090993881226,1.557081699371338,-0.5796252489089966,0.7707195281982422,0.2701334059238434,-0.40062591433525085,1.4238007068634033,0.9262557625770569,-0.6556000709533691,-1.401618242263794,0.5916892290115356,1.0411607027053833,0.7798680067062378,1.8839421272277832,-0.9246100187301636,0.5259716510772705,-0.3758021593093872,-0.12183171510696411,0.04248306155204773,-1.596609354019165,-1.3662457466125488,2.451296806335449,0.3752143681049347,0.953192949295044,1.0837160348892212,-0.24952329695224762,0.1369023323059082,0.3210723400115967,-0.8766714334487915,-0.8235414028167725,2.1755714416503906,-1.1114134788513184,-0.09346021711826324,0.13536173105239868,-2.2507312297821045,-0.688138484954834,0.40260130167007446,-0.7491985559463501,0.2984420955181122,-0.1225125789642334,-0.011399686336517334,-0.0777955949306488,0.3336390554904938,-0.6319265961647034,0.13819140195846558,0.5375248789787292,1.545401692390442,-0.31769856810569763,-0.007801353931427002,0.6998112201690674,-0.40299683809280396,-0.29155024886131287,-0.9221522808074951,-1.1257504224777222,-0.11328798532485962,-0.04226827621459961,-0.5446595549583435,-0.11171533167362213,0.006299138069152832,0.11776256561279297,0.5072575211524963,-0.5146986246109009,-0.931209921836853,2.013733386993408,-1.5930278301239014,-0.8935292363166809,2.3183367252349854,-0.12961789965629578,0.6782746315002441,1.5430488586425781
facilitate,-1.5155577659606934,-1.4509685039520264,-0.8547901511192322,0.13127949833869934,-0.1887294054031372,-0.025959737598896027,-0.06446687132120132,1.8308848142623901,-0.2987264394760132,-0.9610114097595215,0.06669570505619049,-0.4410419464111328,-0.8902071118354797,0.3532611131668091,-0.30510127544403076,0.5052647590637207,-0.9600924849510193,-0.7890989780426025,0.26593273878097534,0.4058847725391388,-0.7641875147819519,0.507010817527771,-0.5021908283233643,-0.44764232635498047,0.7665055990219116,1.3945368528366089,0.6980807781219482,1.3321690559387207,-0.34013718366622925,-0.13922494649887085,-0.7355421781539917,0.520206093788147,0.8986282348632812,0.5879479646682739,-0.9332756400108337,-1.1842169761657715,-0.039299532771110535,1.5795154571533203,1.1480894088745117,-0.7168421745300293,0.5421719551086426,0.3011113405227661,-0.49768373370170593,0.337478369474411,-0.2983401417732239,0.3796820640563965,-0.3234788775444031,-0.25193601846694946,-0.4808202087879181,0.4619264304637909,0.040829092264175415,1.4843780994415283,-0.5832884907722473,-0.11041286587715149,0.9591039419174194,-0.2531066834926605,1.618424415588379,-0.5076900720596313,-0.591748833656311,-0.309844970703125,-0.734160304069519,-0.4592107832431793,0.5907405614852905,-0.5740311145782471,0.5624582767486572,0.5380001068115234,-0.10916507244110107,-0.8715575337409973,-0.04277132451534271,0.314416766166687,0.8199514746665955,1.3424036502838135,1.047950267791748,0.26397013664245605,-0.2707683742046356,0.303943395614624,-0.5559768676757812,0.07413531839847565,0.07580931484699249,-1.5008533000946045,-0.010311856865882874,-0.20409637689590454,-0.623266339302063,-0.027684688568115234,-0.6557993292808533,0.5223170518875122,-0.14370940625667572,-0.8827779293060303,-1.5761584043502808,0.061646223068237305,-1.4030901193618774,-0.2977694272994995,0.7538372874259949,0.6699882745742798,1.3914421796798706,0.961174488067627
process,-1.5956112146377563,-0.4243679344654083,-1.6139665842056274,0.17048773169517517,0.25378549098968506,-0.017514079809188843,1.6216068267822266,1.6557871103286743,0.3960786461830139,-0.7940242886543274,0.9238648414611816,-0.8298998475074768,-0.613296389579773,-0.08993318676948547,-0.16096624732017517,1.4785878658294678,-0.3721194863319397,-1.6275036334991455,0.7428833246231079,0.7554740905761719,0.5234948992729187,0.8958356380462646,0.49081552028656006,-1.032691240310669,0.635905385017395,0.5850787162780762,-0.1789695918560028,0.9039586782455444,-0.34197279810905457,-0.2688385546207428,-0.23080027103424072,0.31082671880722046,0.12064662575721741,0.13900986313819885,-1.1610543727874756,-1.070859670639038,-0.04552505910396576,0.7439395189285278,0.9902321100234985,-1.073653221130371,-0.2825803756713867,0.2549589276313782,-0.6381384134292603,-0.08300584554672241,-0.3971173167228699,-0.8679792284965515,-0.5687329769134521,0.5844404101371765,0.1363723874092102,-0.12565363943576813,-0.10142207145690918,1.4387344121932983,1.0254199504852295,-0.8712206482887268,1.0343387126922607,0.31470710039138794,0.7704911231994629,-0.3995835781097412,-0.21660968661308289,-0.5591639280319214,-0.9096354842185974,0.4333093762397766,0.09021957218647003,-0.3419615626335144,1.4774245023727417,0.8228309154510498,-0.42470842599868774,-0.5698740482330322,-0.09219443798065186,0.22393351793289185,0.43396878242492676,0.9716824889183044,2.1352734565734863,-0.7833968997001648,-0.5673298239707947,-0.07931838184595108,0.01285099983215332,0.020578652620315552,0.11305832862854004,-0.6976900100708008,0.1926531195640564,-0.613584041595459,-1.2019904851913452,-0.1261664628982544,-0.3884357213973999,0.9584088325500488,-0.11353696882724762,-0.4285650849342346,-1.333141803741455,-0.04915285110473633,-1.2771124839782715,-0.38799792528152466,1.0128066539764404,0.7413801550865173,0.04099103808403015,0.7730598449707031
suggest,-1.2817937135696411,0.3741784393787384,-0.18439647555351257,-0.4416012167930603,-0.870421290397644,0.5221105813980103,-0.003293752670288086,0.6004160642623901,1.1888298988342285,-0.39707180857658386,0.12780019640922546,0.01634615659713745,-0.22045283019542694,-0.5348422527313232,-0.8075523376464844,0.8426660299301147,-0.08441823720932007,-1.041519284248352,0.14857405424118042,0.5026562809944153,-0.5613058805465698,-0.18529236316680908,-0.36382579803466797,-0.4442863166332245,0.2585427165031433,1.1897703409194946,-1.6108622550964355,1.761602520942688,-0.02867201715707779,-0.45768988132476807,1.1223407983779907,0.0535508394241333,0.7804353833198547,0.5952640771865845,-0.5572525262832642,0.22092807292938232,0.11098089814186096,-0.5982801914215088,2.0796003341674805,-1.1706578731536865,2.1840779781341553,1.495843529701233,0.5295341610908508,-0.8670315146446228,0.8852263689041138,-0.8837674856185913,1.412653923034668,-1.9472424983978271,0.22727814316749573,1.5793962478637695,-0.5730021595954895,0.41114145517349243,-0.4578314423561096,-1.0834791660308838,1.9474146366119385,-1.396142601966858,-0.263788104057312,-0.15355229377746582,0.07493770122528076,0.5111589431762695,-0.8485457301139832,-0.14716237783432007,0.3153476119041443,0.5773158073425293,0.7224909067153931,1.0071629285812378,0.8228710889816284,-0.5879888534545898,-0.50323486328125,1.7635061740875244,0.0939357727766037,0.015792101621627808,-0.3338319957256317,-0.36396318674087524,-1.4266235828399658,-0.17462190985679626,-0.07221865653991699,0.22875052690505981,-0.5850290656089783,-0.4456300139427185,-1.0874626636505127,0.13567176461219788,-0.38727402687072754,0.1656544804573059,0.13774657249450684,1.586362361907959,-0.8372746109962463,-0.7362160682678223,-0.5440797209739685,-1.0841714143753052,0.7199121117591858,0.20137518644332886,-0.5051451921463013,-0.6364736557006836,-0.5736784934997559,1.388932466506958
pre,-0.9446986317634583,0.21482717990875244,0.2172970175743103,-0.19506287574768066,-0.9077948331832886,1.6977609395980835,0.04650352895259857,0.9346185922622681,0.43829837441444397,-0.6123654842376709,1.9967596530914307,-0.4895282983779907,-0.25942933559417725,1.0830892324447632,-0.6807898879051208,-0.010722726583480835,0.7822162508964539,-0.7654106020927429,-0.13110187649726868,2.082653522491455,-1.332047939300537,0.4577442407608032,-1.3735265731811523,0.3418232202529907,2.050349712371826,2.259490489959717,0.19454090297222137,1.700111985206604,-0.9750733375549316,0.8207071423530579,-0.1684756875038147,-1.4803636074066162,0.7272454500198364,0.7100576162338257,-0.18109986186027527,-1.439236044883728,-0.8877667188644409,1.8649070262908936,0.7244055271148682,-1.7896716594696045,-1.6803678274154663,-0.21314454078674316,-0.7050802707672119,-0.5509328246116638,0.5741180181503296,-1.0050235986709595,-1.0992578268051147,-0.45790761709213257,0.30963802337646484,0.3288424611091614,2.137401819229126,-0.039687156677246094,-0.41372597217559814,-1.850791573524475,0.1486356556415558,1.2572228908538818,0.26690858602523804,-0.4459989666938782,-0.20122303068637848,0.522117018699646,0.17366313934326172,0.09779363870620728,-0.495755672454834,0.49609246850013733,0.9849154353141785,0.511838972568512,-0.5894598960876465,1.060316562652588,0.4164373278617859,0.5245025157928467,-0.15385448932647705,-0.5439023971557617,-0.7743276953697205,0.6155157089233398,-1.312271237373352,-1.5016714334487915,-0.058326005935668945,-0.33073198795318604,-0.7875890731811523,-0.7574179768562317,-1.0565400123596191,-0.6591155529022217,0.4346964955329895,0.21603968739509583,1.4498528242111206,0.20410826802253723,1.2168208360671997,1.0127599239349365,0.6797350645065308,-0.8248950242996216,-0.6393592953681946,1.1231708526611328,-1.0069304704666138,1.023012638092041,-0.023364484310150146,2.311577320098877
indicator,-0.9632207751274109,-0.436157763004303,-0.2041034698486328,1.6916909217834473,1.0716416835784912,0.024424374103546143,2.358189821243286,1.7989671230316162,0.7638113498687744,-1.1885838508605957,0.1329599916934967,-0.7890316843986511,-0.12351495027542114,-0.46075209975242615,0.1761387586593628,0.4167461693286896,-1.0464730262756348,-0.6595637798309326,0.3102840781211853,0.7830514907836914,0.0808415561914444,1.2135653495788574,0.0017532408237457275,-0.13002637028694153,0.18992561101913452,0.8720465302467346,-0.49759361147880554,1.5527856349945068,-0.4804798662662506,0.35383284091949463,0.29742246866226196,-0.03732474893331528,1.6230261325836182,-0.02422085404396057,-0.7737212181091309,-1.1378533840179443,-0.21308808028697968,0.42644089460372925,1.2387945652008057,0.2800193130970001,-0.4396507143974304,-0.41257911920547485,-0.8104596734046936,-0.5656282305717468,-0.18987442553043365,-0.4379725158214569,-1.302319049835205,2.1620614528656006,0.5504910945892334,-0.6099554896354675,0.3119068741798401,-0.09456276893615723,0.4763330817222595,-0.5406606197357178,1.1269021034240723,-0.49340197443962097,1.1546941995620728,-0.4135713279247284,-0.3993311822414398,-0.7707858085632324,-0.5398068428039551,-0.39647623896598816,-0.18907567858695984,-0.3015105724334717,1.2141773700714111,0.7729518413543701,-0.006455272436141968,0.4448816180229187,1.3669594526290894,-1.3928325176239014,0.566019594669342,0.4976496994495392,0.6211071014404297,-0.9355412721633911,-0.5193489789962769,-0.512384295463562,-0.33908289670944214,-0.0881240963935852,1.2331923246383667,-1.6053036451339722,-1.1126036643981934,-0.9383617043495178,-0.5512686371803284,-1.4618123769760132,-0.22954177856445312,1.9994277954101562,0.18448689579963684,0.33316293358802795,-1.3339135646820068,0.9071551561355591,-1.3706413507461548,0.3307764530181885,1.3499573469161987,0.2591671943664551,-1.0851835012435913,1.2435308694839478
operational,-1.6371886730194092,-1.4571726322174072,-0.6898826360702515,0.1482037901878357,-0.8079226613044739,0.784366250038147,1.0004656314849854,0.6096585988998413,-0.7020478844642639,-1.4937853813171387,0.3713696599006653,0.47973787784576416,0.003546401858329773,0.7020130157470703,-1.3951668739318848,-0.3508933186531067,-0.5556888580322266,-1.3868554830551147,0.6945703029632568,0.7569679021835327,-1.1753023862838745,0.9413549304008484,-0.4085928797721863,0.8556772470474243,-0.40805676579475403,0.3770383298397064,-0.4913017749786377,0.7389767169952393,-1.1874401569366455,-0.14899450540542603,0.15605324506759644,-0.43001312017440796,1.1987899541854858,-0.17834541201591492,0.5303347706794739,-0.5331181287765503,1.0433154106140137,-0.4386969804763794,1.4048068523406982,-0.14620894193649292,-0.9456297755241394,-0.5302789807319641,0.0827418863773346,0.1572384536266327,0.18905627727508545,-0.8663216829299927,-0.5518515706062317,-1.367358922958374,-0.5128122568130493,0.7349393367767334,0.17373448610305786,1.5047670602798462,-0.838836669921875,0.0724763572216034,-0.08966365456581116,2.053410053253174,-0.17236478626728058,0.7523014545440674,-0.891667366027832,0.6552815437316895,-0.7212085127830505,-1.2789579629898071,-1.282480239868164,0.2742108702659607,0.002321094274520874,0.10502234101295471,-0.24039986729621887,-0.4976450800895691,0.1710515022277832,0.8050922751426697,1.2625550031661987,0.4257858395576477,-1.0444996356964111,-0.31718239188194275,-0.4722697138786316,0.08486241102218628,-0.3975350856781006,-0.25455155968666077,0.17107507586479187,-0.5656468868255615,-0.502037525177002,-0.3737441301345825,-0.7210385799407959,1.0008578300476074,0.011024191975593567,2.014570713043213,0.24186469614505768,1.1271274089813232,-0.8617898225784302,0.47035345435142517,0.8224518299102783,0.18990452587604523,1.3533912897109985,1.5578356981277466,-0.47271353006362915,0.3058963418006897
manager,-1.7501883506774902,-1.5211536884307861,-1.1209983825683594,-0.19189688563346863,-0.15901315212249756,0.3000321686267853,1.3434847593307495,1.6378519535064697,-0.504185676574707,0.21124476194381714,0.6744468212127686,-0.17851518094539642,-0.6796420812606812,-0.19512426853179932,-0.42413318157196045,0.9892829060554504,-0.7304491996765137,-0.8242567777633667,1.697913646697998,1.4136168956756592,-0.44056397676467896,0.8563085794448853,0.12547191977500916,-0.5867799520492554,0.564131498336792,0.11902320384979248,0.14681440591812134,1.0341124534606934,-0.26266729831695557,-0.06510722637176514,0.34484153985977173,-0.4631868600845337,1.0498415231704712,0.4475206732749939,-0.8309826254844666,-0.649370014667511,-0.2591443657875061,1.298037052154541,0.7939069271087646,-0.6080373525619507,-0.4224456548690796,-0.06641104817390442,0.08159038424491882,0.32957732677459717,-1.0236772298812866,-0.4862346351146698,-0.5696406960487366,1.6787335872650146,0.2006063163280487,0.1149505078792572,-0.35050344467163086,0.6110677123069763,1.6760143041610718,-0.7394027709960938,0.4954563081264496,-0.7798187732696533,0.3483436703681946,0.0601038932800293,0.2306511402130127,-0.20406444370746613,-0.702416181564331,0.6815837025642395,-0.04405778646469116,-0.1622411012649536,0.20575642585754395,0.789495050907135,-0.6959100365638733,0.5552403926849365,0.13704943656921387,-0.36270394921302795,0.48901721835136414,0.19184711575508118,1.383326768875122,-1.197774052619934,-0.8128376603126526,-0.6611459255218506,-0.37832531332969666,-0.33960700035095215,0.44901785254478455,-1.5054981708526611,-0.6225537061691284,-0.6402156352996826,-0.9414458870887756,-1.1266659498214722,0.36504608392715454,1.438436508178711,-0.20625168085098267,-0.06712011992931366,-1.3886655569076538,1.2334085702896118,-1.2294071912765503,0.9910370707511902,0.6885893940925598,0.7074440717697144,0.5490529537200928,1.4503074884414673
implement,-0.8997066617012024,-1.6592614650726318,-0.29774942994117737,0.5958443284034729,-0.5708250999450684,-0.03289729356765747,0.08386586606502533,1.825197458267212,1.3753201961517334,-1.0184170007705688,0.8262724876403809,-0.3711455166339874,-0.37133902311325073,-0.3549131155014038,0.31157413125038147,0.6053798198699951,0.33109113574028015,-1.8339323997497559,-0.04276382923126221,0.9828717708587646,-1.6566483974456787,0.3336111605167389,-0.7949437499046326,-0.05472968518733978,-0.5304880738258362,0.8093363046646118,-0.44692549109458923,1.3955862522125244,0.26055967807769775,-0.32568755745887756,-0.4178704619407654,0.8020136952400208,1.0226377248764038,0.48958539962768555,0.3063874840736389,-1.115917444229126,0.652424693107605,0.37430864572525024,1.9516301155090332,-1.153618574142456,0.6406620144844055,0.09942460060119629,-0.7337692975997925,-0.07359765470027924,-0.2902669310569763,-0.9998783469200134,-0.03358125686645508,-0.3485141396522522,0.7216073870658875,0.04486793279647827,0.190006285905838,-0.6306403279304504,-0.02554500102996826,0.08313208818435669,0.15465888381004333,-0.3298386335372925,1.1543768644332886,-1.063732385635376,-0.29940861463546753,0.3916703164577484,-1.4069409370422363,-0.3648446798324585,0.22484230995178223,-0.7365755438804626,0.5805869102478027,0.4078327417373657,0.6889557242393494,-0.38631486892700195,0.7781253457069397,0.8697913885116577,0.28254082798957825,0.657387912273407,0.6236956119537354,-0.14737020432949066,-0.5080710053443909,0.30608034133911133,-0.5098456144332886,0.4965628981590271,0.5404331088066101,-0.9167466759681702,-0.32171326875686646,-0.8492639064788818,-1.0156733989715576,0.2518034279346466,0.07162809371948242,1.1508569717407227,0.1490667760372162,-0.29722538590431213,-0.7886358499526978,1.0763167142868042,-0.8195133209228516,0.06619882583618164,0.8695281744003296,1.1977591514587402,-0.7862528562545776,0.45848625898361206
partner,-1.832458734512329,-1.2560667991638184,-0.4165617823600769,0.27037614583969116,-0.1580030918121338,-0.15894529223442078,1.2371907234191895,2.368934392929077,-0.16310983896255493,-0.5515252351760864,0.23738616704940796,-1.039667010307312,-0.7318646907806396,0.1426052749156952,-0.046195268630981445,1.0505369901657104,-0.47696858644485474,-1.060668706893921,0.89040207862854,0.7326728701591492,-0.12749099731445312,0.8955873250961304,-0.823727011680603,-1.0529941320419312,0.747898280620575,0.8532514572143555,-0.8032474517822266,1.0638306140899658,0.13871611654758453,-0.02293497323989868,-0.6547401547431946,0.32968857884407043,1.3464839458465576,0.29207679629325867,-1.2573609352111816,-1.1232142448425293,0.39971286058425903,0.7539312243461609,0.6903930902481079,-0.3531835675239563,-0.4930841028690338,-0.1077318787574768,-0.7872689962387085,0.7473798990249634,-0.8123316764831543,-0.478606641292572,-0.9380544424057007,1.466017484664917,0.2987167239189148,-0.5111876726150513,0.8723625540733337,1.3080832958221436,0.7522512674331665,-0.44490498304367065,0.7241089940071106,0.2775709629058838,0.6261067986488342,-0.07166552543640137,0.5491063594818115,-0.4082421064376831,-0.4608244299888611,-0.10414430499076843,0.25106891989707947,-0.12079081684350967,-0.2825382351875305,0.7571237087249756,-0.7536267638206482,0.32168614864349365,0.18278008699417114,-0.5098813772201538,0.5009650588035583,0.5928856134414673,1.457850694656372,-0.4526994824409485,-0.26322048902511597,-0.522406816482544,-0.5092706680297852,-0.15613456070423126,0.19926777482032776,-1.8765389919281006,0.31411013007164,-0.2939918339252472,-1.9700040817260742,-1.0893906354904175,0.10701078176498413,0.8371685743331909,-0.7082233428955078,-0.3448925316333771,-0.9820749759674072,1.0676841735839844,-0.9606487154960632,0.8798466920852661,1.3216571807861328,0.501995325088501,0.5746004581451416,1.9333202838897705
call,-1.3776938915252686,-1.6973620653152466,-0.5496487617492676,0.5291309356689453,-0.26434239745140076,-0.09464888274669647,0.17896822094917297,1.2881473302841187,0.7098698019981384,-0.9546230435371399,0.662530779838562,-0.6587920188903809,-0.4656974971294403,0.10131686925888062,-0.6523321270942688,0.3846125900745392,-0.9060598015785217,-0.0804605707526207,-0.8532688617706299,-0.2257082760334015,-1.2794067859649658,1.2690691947937012,-0.5427634716033936,-0.7960178852081299,1.5174486637115479,0.8007030487060547,0.20296089351177216,1.811574101448059,-0.3205873966217041,-0.26551103591918945,-1.1368597745895386,0.9462957978248596,0.8222978711128235,0.14826861023902893,0.43549203872680664,-1.3694758415222168,-0.2048056721687317,-0.5025161504745483,1.6087092161178589,-1.3625967502593994,1.518858551979065,0.9412907958030701,-0.6948353052139282,-0.2456536889076233,-0.17262187600135803,-0.40351274609565735,0.4406871795654297,-0.9926203489303589,0.5857354402542114,-0.203616201877594,0.43447837233543396,0.48549067974090576,-0.9382873773574829,-0.2503221035003662,2.201317071914673,-0.7746705412864685,1.0087172985076904,-0.059142619371414185,-0.8569166660308838,-0.668023407459259,-1.2578904628753662,0.03431767225265503,0.9790644645690918,-0.5178087949752808,1.0406800508499146,0.4651530086994171,0.08463916182518005,-0.7240684628486633,1.079427719116211,0.9848560690879822,-0.5458008646965027,1.0511047840118408,0.7869740724563599,0.5297040939331055,-0.042299747467041016,0.6578871011734009,0.14512909948825836,0.08989661931991577,0.871671199798584,-0.7546563148498535,-0.17005655169487,-0.07327872514724731,-0.5119008421897888,0.29254382848739624,0.7837852835655212,1.576222538948059,-0.347731351852417,-0.007478773593902588,-1.3995912075042725,-0.5401544570922852,-1.0800138711929321,-0.5559621453285217,0.3676888346672058,1.0415501594543457,-0.4456634819507599,0.7597396373748779
proposal,-1.4793452024459839,-1.0395835638046265,-1.2024173736572266,0.988702654838562,0.2950812876224518,0.6874793767929077,1.9056775569915771,1.3865467309951782,0.48503178358078003,-0.6489053964614868,0.4473772346973419,-1.0995864868164062,-0.4659649431705475,-0.4504465162754059,-0.26010310649871826,0.9166821241378784,-0.6157952547073364,-1.625875473022461,-0.032238394021987915,1.0841188430786133,-0.23954832553863525,0.7546966075897217,-0.24168521165847778,-0.8452162146568298,0.08105731010437012,1.1037862300872803,-0.4642598032951355,1.566258192062378,-0.044516995549201965,-0.11144718527793884,0.29865995049476624,-0.9201178550720215,0.6281538009643555,-0.28308388590812683,-0.36536598205566406,-0.29044437408447266,0.9835752248764038,-0.30826300382614136,1.3338499069213867,-1.1682047843933105,0.0019837617874145508,0.16045403480529785,-0.8108155131340027,-0.7228919267654419,0.17653018236160278,-0.13660773634910583,-0.6183317303657532,0.7240799069404602,-0.4822103977203369,0.5018209218978882,0.0819455087184906,0.8516277074813843,0.38284432888031006,-0.1795274019241333,1.4859470129013062,-1.0505090951919556,1.4212406873703003,0.29398012161254883,0.09311801940202713,0.10372401773929596,-0.9037229418754578,-0.7776966094970703,-1.0927708148956299,-0.9288318753242493,2.074817657470703,0.0898858904838562,-0.06580203771591187,-0.35099083185195923,0.33525872230529785,0.9824403524398804,1.1030844449996948,0.5842429399490356,2.3264272212982178,-0.28703850507736206,-0.2509913146495819,0.5529270172119141,0.12110431492328644,-0.304017573595047,0.7163708209991455,-0.9642318487167358,-0.6326680183410645,-0.3908369839191437,-1.706660270690918,-0.15654434263706207,0.49918830394744873,1.0768102407455444,-0.7481411695480347,-0.2473205327987671,-1.4762035608291626,-0.15658125281333923,-0.8067114949226379,-0.7056735157966614,1.1019632816314697,0.4612642824649811,-0.47037023305892944,1.3967667818069458
logframe,-1.6773507595062256,-0.5618947148323059,-0.9440149068832397,0.37009358406066895,0.468955397605896,-0.04861868917942047,1.2217814922332764,2.038287401199341,0.19847869873046875,-0.18543395400047302,0.719823956489563,-0.7892394661903381,-0.7304314970970154,-0.5349565744400024,-0.017902716994285583,0.24284009635448456,-0.7504525780677795,-1.2262881994247437,0.5979459881782532,0.5883992910385132,-0.920394778251648,1.0381674766540527,-0.538375973701477,-0.7242845296859741,0.18619757890701294,0.9282037615776062,0.11756525933742523,1.0416951179504395,-0.19047729671001434,0.37919315695762634,-0.3389950096607208,0.2341282069683075,0.37662750482559204,0.000957198441028595,-0.8386269211769104,-0.8368149995803833,-0.3153015971183777,0.3465891480445862,0.8960320949554443,-1.6814976930618286,0.09801304340362549,0.3131120204925537,-0.667011022567749,-0.08867567777633667,-0.48841774463653564,0.33025819063186646,-0.8131317496299744,0.7888562083244324,-0.6388826966285706,0.49964261054992676,-0.02890545129776001,0.7569599151611328,-0.033293068408966064,0.34338659048080444,0.30275100469589233,-0.7341076135635376,2.0357003211975098,-0.802803635597229,0.21361058950424194,0.4116671681404114,-0.44882822036743164,-0.6597787737846375,0.7366911172866821,-1.1930547952651978,0.6123536229133606,0.5277281403541565,-0.859207272529602,-0.6591418981552124,-0.14706838130950928,0.3774864077568054,0.7327349185943604,1.63103187084198,0.5984010696411133,-0.033889174461364746,0.032936662435531616,-0.10856413841247559,-0.7665602564811707,-0.7153635025024414,-0.1493757665157318,-1.488943338394165,0.364044725894928,-0.18106074631214142,-1.8306996822357178,0.27676141262054443,0.2426578849554062,0.8776463866233826,-0.18737614154815674,0.05683507025241852,-1.4750548601150513,1.4120274782180786,-0.664510190486908,-0.5607751607894897,1.657306432723999,0.710186243057251,0.39919179677963257,0.8593837022781372
